truckid,driverid,event,city,state,velocity,event_ind,idling_ind
A81,A81,unsafe following distance,Willits,California,38,1,0
A80,A80,normal,San Francisco,California,68,0,0
A15,A15,normal,Knights Landing,California,52,0,0
A76,A76,normal,La Palma,California,21,0,0
A77,A77,normal,San Pablo,California,62,0,0
A38,A38,normal,Santa Rosa,California,57,0,0
A27,A27,normal,Rough and Ready,California,55,0,0
A12,A12,normal,Santa Maria,California,0,0,1
A93,A93,normal,Arbuckle,California,59,0,0
A87,A87,normal,Stockton,California,27,0,0
A24,A24,normal,Lodi,California,0,0,1
A86,A86,normal,Lodi,California,0,0,1
A2,A2,normal,San Fernando,California,0,0,1
A71,A71,unsafe following distance,Arbuckle,California,31,1,0
A9,A9,normal,Lodi,California,0,0,1
A62,A62,normal,Willits,California,40,0,0
A80,A80,normal,Apple Valley,California,28,0,0
A7,A7,normal,Knights Landing,California,36,0,0
A11,A11,normal,Santa Rosa,California,47,0,0
A43,A43,normal,Aptos,California,57,0,0
A76,A76,normal,San Fernando,California,0,0,1
A75,A75,normal,Cloverdale,California,69,0,0
A61,A61,normal,Willits,California,61,0,0
A5,A5,normal,Oceano,California,0,0,1
A69,A69,normal,Fresno,California,61,0,0
A1,A1,normal,Palmdale,California,0,0,1
A27,A27,normal,Glendora,California,58,0,0
A89,A89,normal,Oceano,California,19,0,0
A79,A79,normal,San Quentin,California,0,0,1
A53,A53,normal,Isleton,California,37,0,0
A2,A2,normal,San Fernando,California,33,0,0
A66,A66,lane departure,Arbuckle,California,16,1,0
A80,A80,normal,Willits,California,36,0,0
A42,A42,normal,San Diego,California,52,0,0
A89,A89,normal,Arbuckle,California,37,0,0
A65,A65,normal,Santa Rosa,California,0,0,1
A50,A50,normal,Santa Rosa,California,37,0,0
A56,A56,normal,San Quentin,California,58,0,0
A52,A52,normal,San Quentin,California,0,0,1
A8,A8,normal,San Pablo,California,40,0,0
A14,A14,normal,Isleton,California,28,0,0
A84,A84,normal,Palo Cedro,California,0,0,1
A24,A24,normal,Napa,California,0,0,1
A63,A63,normal,Jacumba,California,38,0,0
A38,A38,normal,Willits,California,39,0,0
A39,A39,normal,Santa Rosa,California,0,0,1
A46,A46,normal,Aptos,California,43,0,0
A4,A4,normal,Rough and Ready,California,61,0,0
A46,A46,normal,Apple Valley,California,0,0,1
A78,A78,normal,Lodi,California,67,0,0
A57,A57,normal,Redding,California,0,0,1
A64,A64,normal,Santa Rosa,California,28,0,0
A25,A25,normal,Stockton,California,0,0,1
A71,A71,normal,Arbuckle,California,40,0,0
A87,A87,normal,Stockton,California,33,0,0
A71,A71,normal,Cloverdale,California,43,0,0
A77,A77,normal,San Pablo,California,27,0,0
A81,A81,normal,Willits,California,54,0,0
A39,A39,normal,Santa Rosa,California,0,0,1
A80,A80,normal,Santa Rosa,California,37,0,0
A27,A27,normal,Marysville,California,0,0,1
A37,A37,unsafe tail distance,Goleta,California,28,1,0
A12,A12,normal,Antelope,California,69,0,0
A57,A57,normal,Apple Valley,California,34,0,0
A32,A32,normal,Palmdale,California,55,0,0
A98,A98,normal,Jacumba,California,53,0,0
A40,A40,normal,Santa Rosa,California,75,0,0
A17,A17,normal,Glen Ellen,California,20,0,0
A11,A11,normal,Santa Rosa,California,68,0,0
A85,A85,normal,Santa Rosa,California,54,0,0
A40,A40,normal,Holtville,California,54,0,0
A32,A32,normal,Antelope,California,18,0,0
A33,A33,normal,La Puente,California,31,0,0
A49,A49,lane departure,Ukiah,California,55,1,0
A91,A91,normal,Apple Valley,California,0,0,1
A84,A84,normal,Santa Rosa,California,27,0,0
A6,A6,normal,San Dimas,California,37,0,0
A99,A99,normal,San Francisco,California,42,0,0
A61,A61,normal,Palo Cedro,California,19,0,0
A91,A91,normal,Willits,California,0,0,1
A92,A92,normal,Palo Cedro,California,74,0,0
A79,A79,normal,Jacumba,California,0,0,1
A62,A62,normal,Antelope,California,21,0,0
A88,A88,unsafe tail distance,Santa Rosa,California,45,1,0
A50,A50,normal,Santa Rosa,California,36,0,0
A37,A37,normal,Kneeland,California,50,0,0
A6,A6,normal,Goleta,California,27,0,0
A23,A23,normal,Glendora,California,60,0,0
A34,A34,normal,Palo Cedro,California,33,0,0
A54,A54,normal,San Pablo,California,0,0,1
A29,A29,normal,Goleta,California,45,0,0
A18,A18,normal,La Palma,California,37,0,0
A23,A23,normal,Rough and Ready,California,58,0,0
A1,A1,normal,Napa,California,75,0,0
A4,A4,normal,San Francisco,California,51,0,0
A52,A52,normal,Holtville,California,24,0,0
A94,A94,normal,Santa Rosa,California,33,0,0
A84,A84,normal,Willits,California,67,0,0
A63,A63,normal,Palmdale,California,58,0,0
A70,A70,normal,San Dimas,California,21,0,0
A24,A24,overspeed,Napa,California,81,1,0
A24,A24,normal,Santa Rosa,California,54,0,0
A44,A44,normal,Irvine,California,58,0,0
A71,A71,normal,Cloverdale,California,38,0,0
A28,A28,normal,Arbuckle,California,63,0,0
A54,A54,normal,Fresno,California,42,0,0
A89,A89,normal,Knightsen,California,54,0,0
A92,A92,normal,Willits,California,29,0,0
A55,A55,normal,Palmdale,California,21,0,0
A29,A29,normal,Palo Alto,California,61,0,0
A6,A6,normal,San Quentin,California,42,0,0
A17,A17,normal,Willits,California,25,0,0
A16,A16,normal,Aptos,California,67,0,0
A87,A87,normal,La Puente,California,32,0,0
A31,A31,normal,Bakersfield,California,0,0,1
A35,A35,normal,San Pablo,California,39,0,0
A92,A92,normal,San Pablo,California,58,0,0
A85,A85,normal,Arbuckle,California,27,0,0
A29,A29,normal,San Dimas,California,23,0,0
A41,A41,normal,San Quentin,California,72,0,0
A7,A7,normal,La Quinta,California,23,0,0
A92,A92,normal,Fresno,California,0,0,1
A16,A16,normal,San Pablo,California,42,0,0
A31,A31,normal,Glendora,California,42,0,0
A22,A22,normal,Homeland,California,62,0,0
A29,A29,normal,Roseville,California,16,0,0
A47,A47,normal,Arbuckle,California,42,0,0
A54,A54,normal,Rough and Ready,California,0,0,1
A47,A47,normal,Gilroy,California,39,0,0
A33,A33,normal,Palo Alto,California,52,0,0
A62,A62,normal,San Francisco,California,38,0,0
A70,A70,normal,Santa Rosa,California,0,0,1
A13,A13,normal,Stockton,California,61,0,0
A37,A37,normal,Palo Alto,California,0,0,1
A87,A87,normal,Santa Rosa,California,40,0,0
A91,A91,normal,Apple Valley,California,73,0,0
A49,A49,normal,Santa Rosa,California,62,0,0
A81,A81,normal,Santa Rosa,California,0,0,1
A16,A16,normal,Santa Rosa,California,0,0,1
A7,A7,normal,Knights Landing,California,46,0,0
A19,A19,normal,Rough and Ready,California,24,0,0
A33,A33,normal,Goleta,California,18,0,0
A23,A23,normal,Mariposa,California,45,0,0
A43,A43,normal,Antelope,California,0,0,1
A18,A18,normal,Isleton,California,0,0,1
A36,A36,normal,Santa Rosa,California,31,0,0
A68,A68,normal,La Palma,California,17,0,0
A23,A23,normal,Willits,California,0,0,1
A2,A2,normal,San Dimas,California,22,0,0
A79,A79,normal,Oceanside,California,0,0,1
A27,A27,normal,San Pablo,California,33,0,0
A46,A46,normal,Fresno,California,63,0,0
A46,A46,normal,Aptos,California,0,0,1
A27,A27,normal,Antelope,California,15,0,0
A38,A38,normal,Apple Valley,California,0,0,1
A60,A60,normal,Goleta,California,31,0,0
A73,A73,normal,Santa Rosa,California,41,0,0
A8,A8,normal,Santa Rosa,California,43,0,0
A2,A2,normal,Jacumba,California,62,0,0
A67,A67,normal,Willits,California,45,0,0
A78,A78,normal,Palmdale,California,0,0,1
A67,A67,normal,Stockton,California,33,0,0
A35,A35,unsafe following distance,Antelope,California,43,1,0
A59,A59,normal,Modesto,California,55,0,0
A46,A46,normal,Occidental,California,0,0,1
A57,A57,normal,Apple Valley,California,74,0,0
A52,A52,normal,Santa Rosa,California,16,0,0
A62,A62,normal,Santa Rosa,California,18,0,0
A64,A64,normal,Willits,California,59,0,0
A99,A99,normal,Stockton,California,40,0,0
A26,A26,normal,La Quinta,California,20,0,0
A34,A34,normal,La Quinta,California,0,0,1
A80,A80,normal,Redding,California,0,0,1
A19,A19,normal,Rough and Ready,California,18,0,0
A51,A51,normal,Lodi,California,35,0,0
A35,A35,normal,Willits,California,0,0,1
A15,A15,normal,San Diego,California,0,0,1
A42,A42,normal,Willits,California,0,0,1
A55,A55,normal,Antelope,California,43,0,0
A55,A55,normal,San Diego,California,57,0,0
A57,A57,normal,Santa Rosa,California,69,0,0
A14,A14,normal,Isleton,California,60,0,0
A68,A68,normal,Santa Rosa,California,56,0,0
A58,A58,normal,San Pablo,California,70,0,0
A32,A32,normal,Klamath,California,58,0,0
A57,A57,normal,Bakersfield,California,26,0,0
A80,A80,normal,Isleton,California,30,0,0
A93,A93,normal,Knightsen,California,37,0,0
A46,A46,normal,Fresno,California,18,0,0
A23,A23,normal,San Diego,California,16,0,0
A34,A34,normal,Aptos,California,40,0,0
A56,A56,normal,Kneeland,California,0,0,1
A1,A1,normal,Oceano,California,54,0,0
A48,A48,normal,Irvine,California,0,0,1
A7,A7,normal,Ojai,California,0,0,1
A41,A41,normal,Kneeland,California,26,0,0
A22,A22,normal,La Palma,California,75,0,0
A59,A59,normal,La Palma,California,0,0,1
A47,A47,normal,Hollister,California,39,0,0
A12,A12,normal,San Francisco,California,0,0,1
A69,A69,normal,Aptos,California,68,0,0
A12,A12,normal,Santa Maria,California,0,0,1
A87,A87,lane departure,Isleton,California,48,1,0
A61,A61,normal,Santa Rosa,California,49,0,0
A61,A61,normal,Knights Landing,California,70,0,0
A67,A67,normal,Antelope,California,19,0,0
A18,A18,normal,Stockton,California,0,0,1
A32,A32,normal,Palmdale,California,23,0,0
A52,A52,normal,Cloverdale,California,21,0,0
A84,A84,normal,Aptos,California,44,0,0
A34,A34,normal,Redding,California,48,0,0
A79,A79,normal,Palo Alto,California,23,0,0
A72,A72,normal,Apple Valley,California,34,0,0
A46,A46,lane departure,Fresno,California,48,1,0
A48,A48,normal,Goleta,California,55,0,0
A18,A18,normal,Isleton,California,70,0,0
A51,A51,normal,Arbuckle,California,60,0,0
A47,A47,normal,Santa Rosa,California,34,0,0
A46,A46,normal,San Pablo,California,70,0,0
A49,A49,normal,San Francisco,California,34,0,0
A18,A18,normal,Stockton,California,70,0,0
A19,A19,normal,Rough and Ready,California,34,0,0
A66,A66,normal,San Dimas,California,60,0,0
A99,A99,normal,Ukiah,California,16,0,0
A68,A68,overspeed,Stockton,California,90,1,0
A19,A19,normal,Aptos,California,42,0,0
A96,A96,normal,Aptos,California,0,0,1
A25,A25,normal,Arbuckle,California,55,0,0
A92,A92,lane departure,San Diego,California,55,1,0
A73,A73,normal,San Diego,California,0,0,1
A45,A45,normal,Santa Rosa,California,0,0,1
A56,A56,normal,Jacumba,California,37,0,0
A15,A15,lane departure,Knights Landing,California,48,1,0
A76,A76,normal,Isleton,California,56,0,0
A82,A82,normal,Santa Monica,California,0,0,1
A8,A8,normal,Marysville,California,0,0,1
A93,A93,normal,Modesto,California,35,0,0
A90,A90,normal,Irvine,California,37,0,0
A45,A45,lane departure,Willits,California,45,1,0
A52,A52,normal,Glen Ellen,California,68,0,0
A84,A84,normal,Santa Rosa,California,49,0,0
A62,A62,normal,Santa Rosa,California,64,0,0
A26,A26,normal,Martinez,California,0,0,1
A83,A83,normal,La Puente,California,37,0,0
A31,A31,normal,Santa Rosa,California,66,0,0
A64,A64,normal,Palo Alto,California,32,0,0
A31,A31,normal,San Francisco,California,42,0,0
A86,A86,normal,Klamath,California,31,0,0
A65,A65,normal,San Diego,California,46,0,0
A27,A27,normal,Bakersfield,California,70,0,0
A81,A81,normal,Santa Rosa,California,47,0,0
A55,A55,normal,Palmdale,California,40,0,0
A12,A12,normal,Willits,California,43,0,0
A78,A78,normal,Markleeville,California,0,0,1
A90,A90,normal,Santa Rosa,California,48,0,0
A82,A82,normal,La Palma,California,0,0,1
A84,A84,normal,Knights Landing,California,63,0,0
A75,A75,normal,Glen Ellen,California,32,0,0
A25,A25,normal,Willits,California,47,0,0
A48,A48,normal,Irvine,California,70,0,0
A42,A42,normal,Aptos,California,55,0,0
A29,A29,normal,Cloverdale,California,0,0,1
A44,A44,normal,Irvine,California,0,0,1
A1,A1,normal,Arbuckle,California,32,0,0
A1,A1,normal,Klamath,California,62,0,0
A87,A87,normal,Palo Alto,California,27,0,0
A69,A69,normal,Santa Rosa,California,23,0,0
A97,A97,unsafe tail distance,Santa Rosa,California,35,1,0
A10,A10,normal,Goleta,California,61,0,0
A8,A8,normal,Santa Rosa,California,53,0,0
A62,A62,normal,Hollister,California,16,0,0
A77,A77,normal,San Francisco,California,34,0,0
A80,A80,normal,Willits,California,46,0,0
A5,A5,normal,Gilroy,California,31,0,0
A75,A75,normal,Holtville,California,63,0,0
A73,A73,normal,Bakersfield,California,16,0,0
A20,A20,normal,Santa Rosa,California,33,0,0
A63,A63,normal,Santa Monica,California,0,0,1
A51,A51,normal,Napa,California,25,0,0
A50,A50,lane departure,Rough and Ready,California,48,1,0
A3,A3,normal,Redding,California,65,0,0
A19,A19,normal,Fresno,California,24,0,0
A72,A72,normal,Ojai,California,33,0,0
A2,A2,normal,Arbuckle,California,58,0,0
A10,A10,normal,Willits,California,48,0,0
A28,A28,normal,Klamath,California,19,0,0
A58,A58,normal,Santa Rosa,California,27,0,0
A60,A60,normal,Palo Alto,California,19,0,0
A58,A58,normal,Glendora,California,38,0,0
A47,A47,normal,Napa,California,0,0,1
A97,A97,normal,Oceano,California,68,0,0
A47,A47,normal,Arbuckle,California,0,0,1
A47,A47,normal,Arbuckle,California,0,0,1
A22,A22,normal,Martinez,California,0,0,1
A92,A92,normal,Apple Valley,California,23,0,0
A66,A66,normal,Antelope,California,38,0,0
A15,A15,normal,Aptos,California,19,0,0
A19,A19,normal,Santa Rosa,California,0,0,1
A70,A70,normal,Aptos,California,0,0,1
A43,A43,normal,Hollister,California,75,0,0
A15,A15,normal,Bakersfield,California,45,0,0
A73,A73,normal,Mariposa,California,48,0,0
A1,A1,normal,San Dimas,California,0,0,1
A99,A99,normal,Martinez,California,46,0,0
A38,A38,normal,Santa Rosa,California,32,0,0
A31,A31,normal,San Francisco,California,56,0,0
A12,A12,normal,San Francisco,California,36,0,0
A61,A61,normal,San Diego,California,44,0,0
A23,A23,normal,Apple Valley,California,0,0,1
A91,A91,normal,Santa Rosa,California,40,0,0
A3,A3,normal,Apple Valley,California,0,0,1
A67,A67,normal,Antelope,California,23,0,0
A88,A88,normal,Apple Valley,California,75,0,0
A80,A80,normal,Santa Rosa,California,42,0,0
A73,A73,normal,Fresno,California,0,0,1
A13,A13,normal,Willits,California,70,0,0
A29,A29,normal,Goleta,California,62,0,0
A95,A95,normal,Apple Valley,California,33,0,0
A87,A87,normal,Palo Alto,California,54,0,0
A10,A10,normal,Kneeland,California,37,0,0
A44,A44,lane departure,Willits,California,0,1,1
A72,A72,normal,Homeland,California,25,0,0
A80,A80,normal,Palo Cedro,California,17,0,0
A38,A38,normal,Willits,California,73,0,0
A66,A66,normal,Modesto,California,26,0,0
A18,A18,normal,La Palma,California,56,0,0
A3,A3,normal,Martinez,California,59,0,0
A39,A39,normal,Santa Rosa,California,68,0,0
A47,A47,normal,San Dimas,California,63,0,0
A89,A89,normal,San Francisco,California,52,0,0
A94,A94,normal,Jacumba,California,0,0,1
A73,A73,normal,Fresno,California,0,0,1
A58,A58,normal,Santa Rosa,California,0,0,1
A98,A98,normal,Antelope,California,0,0,1
A59,A59,normal,Santa Rosa,California,58,0,0
A33,A33,normal,Santa Paula,California,60,0,0
A11,A11,normal,Knights Landing,California,40,0,0
A23,A23,normal,San Pablo,California,75,0,0
A10,A10,normal,Goleta,California,38,0,0
A36,A36,normal,Antelope,California,41,0,0
A11,A11,normal,Santa Rosa,California,50,0,0
A20,A20,normal,Modesto,California,25,0,0
A93,A93,normal,Santa Rosa,California,58,0,0
A3,A3,unsafe tail distance,Santa Rosa,California,53,1,0
A9,A9,unsafe following distance,Napa,California,0,1,1
A41,A41,normal,Santa Paula,California,21,0,0
A78,A78,normal,Antelope,California,42,0,0
A41,A41,normal,Apple Valley,California,0,0,1
A2,A2,normal,San Quentin,California,27,0,0
A52,A52,normal,San Dimas,California,73,0,0
A43,A43,normal,Santa Rosa,California,63,0,0
A59,A59,normal,Santa Monica,California,36,0,0
A88,A88,normal,Apple Valley,California,15,0,0
A98,A98,normal,Cloverdale,California,53,0,0
A15,A15,normal,Apple Valley,California,61,0,0
A80,A80,normal,Palo Cedro,California,45,0,0
A22,A22,normal,Redding,California,55,0,0
A100,A100,normal,Fresno,California,41,0,0
A63,A63,normal,La Palma,California,71,0,0
A36,A36,normal,Willits,California,69,0,0
A33,A33,normal,Apple Valley,California,41,0,0
A73,A73,normal,Marysville,California,0,0,1
A70,A70,normal,Santa Rosa,California,61,0,0
A1,A1,normal,Oceano,California,69,0,0
A100,A100,normal,Santa Rosa,California,45,0,0
A94,A94,normal,Arbuckle,California,57,0,0
A73,A73,normal,Rough and Ready,California,0,0,1
A13,A13,normal,Stockton,California,0,0,1
A76,A76,normal,Apple Valley,California,54,0,0
A17,A17,normal,Holtville,California,0,0,1
A34,A34,normal,San Fernando,California,0,0,1
A37,A37,normal,La Puente,California,28,0,0
A57,A57,normal,Palo Cedro,California,56,0,0
A100,A100,normal,Aptos,California,0,0,1
A55,A55,normal,Palmdale,California,31,0,0
A98,A98,normal,Stockton,California,55,0,0
A22,A22,normal,Stockton,California,0,0,1
A21,A21,normal,Santa Rosa,California,46,0,0
A85,A85,normal,San Francisco,California,31,0,0
A67,A67,normal,Stockton,California,21,0,0
A65,A65,normal,Santa Rosa,California,55,0,0
A94,A94,normal,Holtville,California,0,0,1
A45,A45,normal,Isleton,California,23,0,0
A19,A19,normal,Willits,California,25,0,0
A42,A42,normal,Fresno,California,70,0,0
A42,A42,normal,Santa Rosa,California,16,0,0
A14,A14,normal,Isleton,California,0,0,1
A100,A100,normal,Rough and Ready,California,0,0,1
A57,A57,normal,La Quinta,California,0,0,1
A53,A53,normal,Isleton,California,58,0,0
A2,A2,normal,Goleta,California,17,0,0
A80,A80,normal,Willits,California,61,0,0
A86,A86,normal,Irvine,California,0,0,1
A82,A82,normal,Palmdale,California,28,0,0
A65,A65,normal,Willits,California,50,0,0
A28,A28,normal,Oceano,California,0,0,1
A63,A63,normal,Palmdale,California,16,0,0
A90,A90,normal,Stockton,California,36,0,0
A66,A66,normal,Arbuckle,California,17,0,0
A63,A63,normal,Santa Monica,California,39,0,0
A92,A92,normal,Santa Rosa,California,35,0,0
A81,A81,unsafe following distance,Marysville,California,68,1,0
A41,A41,normal,Isleton,California,0,0,1
A64,A64,normal,Kneeland,California,73,0,0
A6,A6,normal,San Dimas,California,56,0,0
A74,A74,normal,Arbuckle,California,58,0,0
A85,A85,normal,Antelope,California,27,0,0
A50,A50,normal,Santa Rosa,California,31,0,0
A28,A28,normal,Gilroy,California,62,0,0
A45,A45,normal,Santa Rosa,California,22,0,0
A43,A43,normal,Santa Rosa,California,42,0,0
A39,A39,normal,Hollister,California,48,0,0
A89,A89,normal,Santa Maria,California,60,0,0
A14,A14,normal,Apple Valley,California,15,0,0
A79,A79,normal,San Fernando,California,0,0,1
A13,A13,normal,Irvine,California,0,0,1
A59,A59,normal,Palmdale,California,69,0,0
A99,A99,normal,La Palma,California,55,0,0
A10,A10,normal,Stockton,California,0,0,1
A96,A96,normal,Mariposa,California,46,0,0
A91,A91,normal,Stockton,California,26,0,0
A82,A82,normal,Santa Monica,California,0,0,1
A48,A48,normal,Roseville,California,54,0,0
A19,A19,normal,Occidental,California,33,0,0
A45,A45,normal,Santa Rosa,California,69,0,0
A85,A85,normal,San Pablo,California,49,0,0
A22,A22,normal,San Francisco,California,52,0,0
A95,A95,normal,Santa Rosa,California,18,0,0
A54,A54,normal,Santa Rosa,California,52,0,0
A91,A91,normal,Santa Paula,California,39,0,0
A24,A24,normal,Gilroy,California,0,0,1
A34,A34,normal,Apple Valley,California,66,0,0
A87,A87,normal,Stockton,California,47,0,0
A27,A27,normal,Aptos,California,24,0,0
A37,A37,normal,Stockton,California,43,0,0
A43,A43,normal,Arbuckle,California,31,0,0
A16,A16,normal,Modesto,California,50,0,0
A18,A18,normal,Apple Valley,California,51,0,0
A71,A71,normal,Antelope,California,0,0,1
A91,A91,normal,Apple Valley,California,61,0,0
A1,A1,normal,Gilroy,California,33,0,0
A46,A46,normal,Rough and Ready,California,0,0,1
A38,A38,normal,Aptos,California,57,0,0
A85,A85,normal,San Francisco,California,42,0,0
